DISTRICT,UPAJILA,EIIN,INSTITUTE_NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO
Jamalpur,Madarganj,110029,SHUKHNAGARI BOFATUDDIN TALUKDER HIGH. SCHOOL,PACHIM SUKHNAGARI,MADARGANJ,1716296377,PRIVATE,Yes
Jamalpur,Madarganj,110030,MUSLEMABAD NURUNNAHER GIRL'S HIGH SCHOOL,MUSLEMABAD,MUSLEMABAD,1718916863,PRIVATE,Yes
Jamalpur,Madarganj,110031,MUKTI JUDDHA GEETIKAR NAZRUL ISLAM BABU HIGH SCHOOL,PURABARI,ADARVITA,1722924310,PRIVATE,Yes
Jamalpur,Madarganj,110032,PRINCIPAL ROICH UDDIN AHMMED HIGH SCHOOL,BORO BANGBARI,MILON BAZAR,1710857001,PRIVATE,Yes
Jamalpur,Madarganj,110033,KPH ADARSHA   HIGH SCHOOL,KOALI KANDI,TEGHARIA,1915522237,PRIVATE,Yes
Jamalpur,Madarganj,110034,TEGHORIA JUNIOR  SCHOOL,TEGHORIA,TEGHOARIA,1711484530,PRIVATE,Yes
Jamalpur,Madarganj,110035,GORPARA SHEIKH FAZUL HOQUE MONI JUNIOR SCHOOL,GORPARA,CHAR GUZAMANIKA,1766930088,PRIVATE,Yes
Jamalpur,Madarganj,110036,LALDUBA HIGH SCHOOL,LALDUBA,MOHISHBATHAN,1714580003,PRIVATE,No
Jamalpur,Madarganj,110038,"GIUS UDDIN JUNIOR SCHOOL,SHIDULI",SHIDULI,GUNERBARI,1733170523,PRIVATE,Yes
Jamalpur,Madarganj,110039,HASAN ALI AMINUR RAHMAN  S. K.G.N HIGH SCHOOL,SINGDHOH,JANGALIA,1740854167,PRIVATE,Yes
Jamalpur,Madarganj,110040,KHILKATI IDEAL JUNIOR SCHOOL,KHILKATI,CHAR GOLABARI,1710984489,PRIVATE,Yes
Jamalpur,Madarganj,110041,KHALEQUANNESSA ACADEMY,CHARNAGAR,CHAR PAKERDAHA,1721145113,PRIVATE,Yes
Jamalpur,Madarganj,110042,NISHCHINTAPUR KALAMARI JANIOR SCHOOL,NISHCHINTAPUR,MOSLAMABAD,1938530526,PRIVATE,No
Jamalpur,Madarganj,110043,NALSIA JR. HIGH SCHOOL,NALSIA,BINODTONGI,1741427065,PRIVATE,No
Jamalpur,Madarganj,110044,MIRZA ROWSAN ALI SECONDARY SCHOOL,BIR GOPALPUR,NOYPARA,1309110044,PRIVATE,Yes
Jamalpur,Madarganj,110045,CHAR  GUJAMANIKA   JUNIOR   HIGH   SCHOOL,CHAR  GUJAMANIKA,CHAR   GUJAMANIKA  BAJAR,1716718601,PRIVATE,No
Jamalpur,Madarganj,133885,ALHAZ KUBBAT HOSAEN JUNIOR SCHOOL,FAZILPUR,TEGHORIA,1710952827,PRIVATE,No
Jamalpur,Madarganj,133917,BERA-BETAGA S.M. SAIFULLAH RAHMAN HIGH SCHOOL,BERA-BETAGA,DIGHOLKANDI,1762355957,PRIVATE,No
Jamalpur,Madarganj,134150,CHAR SINGDAHA M.J.N.JUNIOR GIRLS SCHOOL,CHARSINDAHA,JANGALIA,1718667124,PRIVATE,No
Jamalpur,Madarganj,134169,HATMAGURA SHEIKH REHANA JUNIOR SCHOOL,HATMAGURA,CHAR GOLABARI,1716363743,PRIVATE,No
Jamalpur,Madarganj,135474,ROHIMA SEKANDOR JUNIOR SCHOOL,HIDAGARI,TEGHORIA,1912334328,PRIVATE,No
Jamalpur,Madarganj,137540,34NO. UPAZILLA MIRZA KASEM MODERN MODEL GOVT. PRIMARY SCHOOL,BALIJURI,BALIJURIBAZAR,1732107196,GOVERNMENT PRIMARY,No
Jamalpur,Melandaha,110081,KALABADHA ML HIGH SCHOOL,KALABADHA,DURMUT,1724105975,PRIVATE,Yes
Jamalpur,Melandaha,110082,FULKOCHA ALEYA AZAM  HIGH SCHOOL,WESTBAKAI,FULKOCHA,1712795467,PRIVATE,Yes
Jamalpur,Melandaha,110083,FAZAR UDDIN MIRZA KASHEM HIGH SCHOOL,JAMALPUR,JALALPUR,1936107777,PRIVATE,Yes
Jamalpur,Melandaha,110084,BELTAIL HIGH SCHOOL,BONGSHI BELTAIL,BELTAIL BAZAR,1309110084,PRIVATE,Yes
Jamalpur,Melandaha,110085,MIRZA AZAM HIGH SCHOOL,CHARAILDAR,CHARAILDAR,1716097077,PRIVATE,Yes
Jamalpur,Melandaha,110086,GHOSHEPARA FOZILA NASIM UDDIN HIGH SCHOOL,GHOSERPARA,GHOSHERPARA,1774740736,PRIVATE,Yes
Jamalpur,Melandaha,110087,TANKI JOBAIDA JABBAR HIGH SCHOOL,TANKI,TANKI BAZAR,1718817210,PRIVATE,Yes
Jamalpur,Melandaha,110088,K.P ANJUMONOARA FARUQUE HIGH SCHOOL,PACHURPARA,BOYRA DANGA,1718642405,PRIVATE,Yes
Jamalpur,Melandaha,110089,SHADHUPUR  J.A.M HIGH SCHOOL,SHADHUPUR,SHADHUPUR,1710923069,PRIVATE,Yes
Jamalpur,Melandaha,110090,MELANDAH  GOVT. GIRLS HIGH SCHOOL,ADIPOIT,MELANDAH,1738749803,PUBLIC,No
Jamalpur,Melandaha,110091,MELAHANDA  UMIR  UDDIN  PILOT  HIGH SCHOOL,GOBINDAOUR,MELANDAHA,1717206775,PRIVATE,Yes
Jamalpur,Melandaha,110092,HAZRA BARI HIGH SCHOOL,HAZRA BARI,HAZRABARI,1761519268,PRIVATE,Yes
Jamalpur,Melandaha,110093,KALABADHA JUNIOR GIRLS HIGH SCHOOL,DURMUT,DURMUT,1925414153,PRIVATE,Yes
Jamalpur,Melandaha,110094,HAZRA BARI GIRL S HIGH SCHOOL,HAZRA BARI,HAZRABARI,1712494613,PRIVATE,Yes
Jamalpur,Melandaha,110095,JHAWGORA  IDEAL HIGH SCHOOL,JHAWGORA,JHAWGARA,1715603472,PRIVATE,Yes
Jamalpur,Melandaha,110096,FULKOCHA HIGH SCHOOL,FULKOCHA,FULKUCHA,1309110096,PRIVATE,Yes
Jamalpur,Melandaha,110098,MAHMUDPUR M.L HIGH SCHOOL,MAHMUDPUR,MAHMUDPUR,1768918264,PRIVATE,Yes
Jamalpur,Melandaha,110099,MALONCHA M. A GOFUR HIGH SCHOOL,MALONCHA,MALONCHA,1718635528,PRIVATE,Yes
Jamalpur,Melandaha,110101,HORIPUR HOSSENIA HIGH SCHOOL,HORIPUR,HORIPUR,1718510793,PRIVATE,Yes
Jamalpur,Melandaha,110102,ADRA ABDUL MANNAN HIGH SCHOOL,ADRA,ADRA BAZAR,1715661444,PRIVATE,Yes
Jamalpur,Melandaha,110103,RUKNAI HIGH SCHOOL,RUKNAI,AMBARIA,1712434147,PRIVATE,Yes
Jamalpur,Melandaha,110104,BANIABARI M.A. MOJID GIRLS H/S,BANIABARI,MAHMUDPUR,1714635980,PRIVATE,Yes
Jamalpur,Melandaha,110105,MAHMUDPUR GIRLS HIGH SCHOOL,MAHMUDPUR ,MAHMUDPUR,1309110105,PRIVATE,Yes
Jamalpur,Melandaha,110106,KHASHIMARA PUTIA PARA HIGH SCHOOL,PUTIA PARA,KHASHIMARA,1716560801,PRIVATE,Yes
Jamalpur,Melandaha,110107,TEGHARIA HIGH SCHOOL,TEGHARIA,BANGUNIDANGA,1716529427,PRIVATE,Yes
Jamalpur,Melandaha,110108,CHARPALISHA J.L. HIGH SCHOOL,CHARPALISHA,CHARPALISHA,1309110107,PRIVATE,Yes
Jamalpur,Melandaha,110109,BAGBARI HIGH SCHOOL,BAGBARI,BAHGBARI,1309110109,PRIVATE,Yes
Jamalpur,Melandaha,110110,K.G.S MOHAR SOBHAN MAFIZ UDDIN HIGH SCHOOL,GHOSHER PARA ,KHAHET PARA,1718352681,PRIVATE,Yes
Jamalpur,Melandaha,110111,BHABKI G. M. HIGH SCHOOL,BHABKI,BHABKI BAZAR,1712232456,PRIVATE,Yes
Jamalpur,Melandaha,110112,BAGHADUBA HIGH SCHOOL,ALAIRPER ----NO-07,BAGHADUBA,1309110112,PRIVATE,No
Jamalpur,Melandaha,110113,A.C.S. HIGH SCHOOL,CHAR SOGUNA,CHAR SOGUNA,1727310621,PRIVATE,Yes
Jamalpur,Melandaha,110114,BANGABANDHU HIGH SCHOOL,CHAR GOBINDI,CHAR GOBINDI,1732357117,PRIVATE,Yes
Jamalpur,Melandaha,110115,SHAMSUN NAHAR JALAL HIGH SCHOOL,KAPASHATIA,SHEIKSHADI ,1735380705,PRIVATE,Yes
Jamalpur,Melandaha,110116,BALUUATA M.A. RASHID HIGH SCHOOL,BALUATA,MALONCHA,1721974284,PRIVATE,Yes
Jamalpur,Melandaha,110117,SHEIKH RASEL HIGH SCHOOL,CHINITOLA,HARIPUR,1725155135,PUBLIC,Yes
Jamalpur,Melandaha,110118,DR. NURUL ISLAM GIRLS SCHOOL,KAMDEBBARI,DEWLABARI,1767462212,PRIVATE,Yes
Jamalpur,Melandaha,110120,RAHIMA JALIL SECONDARY SCHOOL,Nalsia,MAHMUDPUR,1711993778,PRIVATE,Yes
Jamalpur,Melandaha,110121,S.M. MUKHLESUR RAHMAN  SECONDARY SCHOOL,CHORSOGUNA,CHAR SOGUNA,1309110121,PRIVATE,Yes
Jamalpur,Melandaha,130716,JHAWGORA HIGH SCHOOL,JHAWGORA,JHAUGARA,1731084027,PRIVATE,Yes
Jamalpur,Melandaha,130735,B.K JUNIOR HIGH SCHOOL, BALUR CHAR,SHAYAMPUR,1911543216,PRIVATE,Yes
Jamalpur,Melandaha,134533,JAMILA JOYNAL JUNIOR HIGH SCHOOL,SHAHZADPUR,MELANDAHA,1715437645,PRIVATE,No
Jamalpur,Melandaha,134774,P.T.R. JUNIOR SCHOOL,TOGARCHAR,JHAWGARA,1309134774,PRIVATE,Yes
Jamalpur,Melandaha,135586,KARIMUZZAMAN TALUKDER JUNIOR HIGH SCHOOL,GHOSHERPARA,GHOSHERPARA,1727351781,PRIVATE,Yes
Jamalpur,Melandaha,137454,SADIPATY GOVT. PRIMARY SCHOOL,SADIPATY,SADIPATY,1721572735,GOVERNMENT PRIMARY,No
Jamalpur,Melandaha,138330,YATON JALAL UDDIN CHOWDUARY HIGH SCHOOL,RUHILI,SHEKHSADI SARKAR BAZAR,1745275751,PRIVATE,No
Jamalpur,Melandaha,139227,RABEYA ISLAM ADARSHA JR SECONDARY SCHOOL,NATHPARA,MELANDAHA,1913770608,PRIVATE,No
Jamalpur,Melandaha,139277,KOBI KAZI NAZRUL ISLAM JUNIOR SCHOOL,KALABADHA,DURMUT,1979136300,PRIVATE,No
Jamalpur,Sarishabari ,110154,SAIDPUR BASIR UDDIN HIGH SCHOOL,SAIDPUR,RAYERCHARA,1719960032,PRIVATE,Yes
Jamalpur,Sarishabari ,110155,BOIRA ISRAIL AHMMAD HIGH SCHOOOL,BOIRA,POGALDIGHA,1740545347,PRIVATE,Yes
Jamalpur,Sarishabari ,110156,CHAPARKONA MOHESH  CHANDRA HIGH SCHOOL,CHAPARKONA,CHAPARKONA,1309110156,PRIVATE,Yes
Jamalpur,Sarishabari ,110157,R.N.C HIGH SCHOOL,ROUHA,SATARIA,1717313894,PRIVATE,Yes
Jamalpur,Sarishabari ,110158,SARISHABARI REAZ UDDIN TALUKDER HIGH SCHOOL,787,SARISHABARI,1724732281,PRIVATE,Yes
Jamalpur,Sarishabari ,110159,SARISHABARI R.D.M. PILOT HIGH SCHOOL,DINMONI ROAD,SARISHABARI,1309110159,PRIVATE,Yes
Jamalpur,Sarishabari ,110160,SARISA BARI SALEMA KHATUN GIRLS HIGH SCHOOL,ARAMNAGAR,SARISHABARI,1716629797,PRIVATE,Yes
Jamalpur,Sarishabari ,110161,PINGNA  HIGH  SCHOOL,PINGNA,PINGNA,1309110161,PRIVATE,Yes
Jamalpur,Sarishabari ,110162,DOWAIL HIGH SCHOOL,DOWAIL,D/KENDUA,1712779828,PRIVATE,Yes
Jamalpur,Sarishabari ,110163,POGAL DIGHA HIGH SCHOOL,TARAKANDI,TARAKANDI,1719530057,PRIVATE,Yes
Jamalpur,Sarishabari ,110164,PINGNA GIRLS HIGH SCHOOL,PINGNA,PINGNA,1720011378,PRIVATE,Yes
Jamalpur,Sarishabari ,110165,BATIKAMARI HIGH SCHOOL,BATIKAMARI,BATIKAMARI,1937938487,PRIVATE,Yes
Jamalpur,Sarishabari ,110166,BARAI PATAL HIGH SCHOOL,BARAI PATAL,BARAI PATAL,1719682474,PRIVATE,Yes
Jamalpur,Sarishabari ,110167,PONCHASHI HIGH SCHOOL,PONCHASHI,PONCHASHI,1309110167,PRIVATE,Yes
Jamalpur,Sarishabari ,110168,BOGAR PAR HIGH SCHOOL,BAGAR PAR,BOGARPAR,1712457781,PRIVATE,Yes
Jamalpur,Sarishabari ,110170,KUTHIR HAT HIGH SCHOOL,CHARHATBARI,KUTHIR HAT,1714418747,PRIVATE,Yes
Jamalpur,Sarishabari ,110171,CHAR SARISABARI HIGH SCHOOL,CHAR SARISABARI ,SATARIA,1309110171,PRIVATE,Yes
Jamalpur,Sarishabari ,110172,BANAGRAM MANIK UDDIN HIGH SCHOOL,BANAGRAM,HOSNABAD,1736442252,PRIVATE,Yes
Jamalpur,Sarishabari ,110173,SENGUA HIGH SCHOOL,SENGUA,SHIBPUR,1876936368,PRIVATE,Yes
Jamalpur,Sarishabari ,110174,RUDRA BOIRA  HIGH SCHOOL,RUDRA BOIRA,POGALDIGHA,1309110174,PRIVATE,Yes
Jamalpur,Sarishabari ,110175,KABARIA BARI HIGH SCHOOL,KABARIABARI,KABARIABARI,1721572834,PRIVATE,Yes
Jamalpur,Sarishabari ,110176,SHUAKAIR JAMSER ALI JUNIOR HIGH SCHOOL,SHUAKAIR,SUAKAIR,1718649469,PRIVATE,Yes
Jamalpur,Sarishabari ,110178,DOULATPUR HIGH SCHOOL,DOULATPUR,JAGONNATHGONG GHAT,1749609953,PRIVATE,Yes
Jamalpur,Sarishabari ,110179,POGALDIGAH GIRLS HIGH SCHOOL,TARAKANDI,TARAKANDI,1303270699,PRIVATE,Yes
Jamalpur,Sarishabari ,110180,CHAPARKONA M.A. GIRLS HIGH SCHOOL,CHAPAKONA,CHAPARKONA,1751582614,PRIVATE,Yes
Jamalpur,Sarishabari ,110181,SHAMSUNNAHAR HIGH SCHOOL,BASURIA,BASURIA,1724825661,PRIVATE,Yes
Jamalpur,Sarishabari ,110182,SANAKOIR SHEIKH KHALILUR RAHMAN HIGH SCHOOL,SANAKOIR,BARAI PATAL,1719800087,PRIVATE,Yes
Jamalpur,Sarishabari ,110183,BHATARA A.R.KHAN IDEAL  HIGH SCHOOL,BHATARA,BHATARA,1719529236,PRIVATE,Yes
Jamalpur,Sarishabari ,110184,BARISTAR ABDUS SALAM TALUKDER HIGH SCHOOL,SATARIA,SATARIA,1718559213,PRIVATE,Yes
Jamalpur,Sarishabari ,110185,BASH BARI HIGH SCHOOL,BASH BARI,SONTIA  BAZAR,1728982496,PRIVATE,Yes
Jamalpur,Sarishabari ,110186,JAMUNA HIGH SCHOOL,POGALDIGHA,P0GALDIGHA,1771932875,PRIVATE,Yes
Jamalpur,Sarishabari ,110187,HARKHALI MUJIBUR RAHMAN ADARSHA HIGH SCHOOL,HARKHALI,MAJALIA,1715259109,PRIVATE,Yes
Jamalpur,Sarishabari ,110188,MALIPARA HIGH SCHOOL,MALIPARA,MALIPARA,1768061356,PRIVATE,Yes
Jamalpur,Sarishabari ,110189,S. H. S. HIGH SCHOOL,SHIBPUR,SHIBPUR,1915099362,PRIVATE,Yes
Jamalpur,Sarishabari ,110190,SHAMAR PARE F.M. GIRLS HIGH SCHOOL,SHAMERPARA,SHIBPUR,1757829204,PRIVATE,Yes
Jamalpur,Sarishabari ,133708,"SCHOOL FOR DISABLED & REHABILITATION CENTRE, SHARISHABARI",UPOZILLA PORISHOD,SARISHABARI,1718202603,PRIVATE,No
Jamalpur,Sarishabari ,135377,CHILDREN'S HOME PUBLIC SCHOOL,0581-00 WOMEN'S COLLEGE ROAD,SARISHABARI,1766029543,PRIVATE,No
Jamalpur,Sarishabari ,135608,POGALDIGHA SESDP MODEL HIGH SCHOOL,POGALDIGHA,POGALDIGHA,1772227998,PRIVATE,Yes
Jamalpur,Sarishabari ,137453,38NO. STHALL GOVT. PRIMARY SCHOOL,STHALL,JAGANNATHGANJ,1742640434,GOVERNMENT PRIMARY,No
Jamalpur,Sarishabari ,137736,ADRA ABUL HOSSAIN JUNIOR SCHOOL,ADRA,CHHATARIA,1731172399,PRIVATE,No
Jamalpur,Sarishabari ,137814,GHUINJA AWNA SESDP MODEL HIGH SCHOOL,GHUINCHA,JAGANNATHGANJ GHAT,1729925326,PRIVATE,Yes
Jamalpur,Sarishabari ,138974,SARISHABARI PREPARATORY SCHOOL,ARAMNAGOR BAZAR,SARISHABARI,1629037177,PRIVATE,No
Jamalpur,Sarishabari ,138981,D J S IDEAL SCHOOL,JOLARKHUPI,BHATARA,1984513335,PRIVATE,No
Mymensingh,Bhaluka,111257,SHAID SHAMSUDDIN HIGH SCHOOL,BORAID,BORAID BAZAR,1713579920,PRIVATE,Yes
Mymensingh,Bhaluka,111258,SHAHEED SMARANEE HIGH SCHOOL,KULLAB,PANASHAIL,1724182601,PRIVATE,Yes
Mymensingh,Bhaluka,111259,BOHULI TAMIZUDDIN JUNIOR  GIRLS HIGH SCHOOL,BOHULI,BAHULI,1710065374,PRIVATE,Yes
Mymensingh,Bhaluka,111262,BHARDUBA HIGH SCHOOL,BHARADUBA,BHARADUBA,1721146884,PRIVATE,Yes
Mymensingh,Bhaluka,111263,RAJAI  HIGH SCHOOL,RAJAI,RAJAI,1721823144,PRIVATE,Yes
Mymensingh,Bhaluka,111264,DAKATIA SHAHID MUKTIJODHA HIGH SCHOOL,"à¦—à§à¦°à¦¾à¦®à¦ƒ à¦¡à¦¾à¦•à¦¾à¦¤à¦¿à§Ÿà¦¾, à¦¬à¦¾à¦Ÿà¦¾à¦œà§‹à¦° à¦°à§‹à¦¡ ",DAKATIA,1715304753,PRIVATE,Yes
Mymensingh,Bhaluka,111266,DHALIA BAHULI AZIMUNNESA GIRLS HIGH SCHOOL,DHALIA,DHALIA,1726829333,PRIVATE,Yes
Mymensingh,Bhaluka,111267,DAKATIA JUNNIOR GIRLS SCHOOL,DAKATIA,DAKATIA,1735486528,PRIVATE,No
Mymensingh,Bhaluka,111268,PARAGAON  HIGH SCHOOL,PARAGAON,PARAGAON,1309111268,PRIVATE,Yes
Mymensingh,Bhaluka,111269,RAHMAT-E-ALAM ACADEMY,,HAZIR BAZAR,1712460803,PRIVATE,Yes
Mymensingh,Bhaluka,111270,PURURA SIDDIKA FEROZA AKHTER GIRIS HIGH SCHOOL,PURURA,PURURA,1796218042,PRIVATE,Yes
Mymensingh,Bhaluka,111271,NARANGIR HIGH SCHOOL,NARANGI,NARANGI BAZAR,1716897220,PRIVATE,Yes
Mymensingh,Bhaluka,111272,ANGARGARA UNITED HIGH SCHOOL,ANGARGARA,ANGARGARA,1740618062,PRIVATE,Yes
Mymensingh,Bhaluka,111273,CHAMIADI JUNIOR SCHOOL,CHAMIDI,KAIADI,1718646780,PRIVATE,No
Mymensingh,Bhaluka,111274,KACHINA HIGH SCHOOL,KACHINA,KACHINA BAZAR,1708441533,PRIVATE,Yes
Mymensingh,Bhaluka,111275,RANDIA HIGH SCHOOL,RANDIA,DHITPUR,1718919864,PRIVATE,Yes
Mymensingh,Bhaluka,111276,BHARADOBA GIRLS HIGH SCHOOL,BHARADUBA,BHARADOBA,1713578574,PRIVATE,Yes
Mymensingh,Bhaluka,111277,JHALO PAZA HIGH SCHOOL,JHALO PAZA,SEED STORE,1727203808,PRIVATE,Yes
Mymensingh,Bhaluka,111278,VALUKA  GOVT. GIRLS HIGH SCHOOL,BHALUKA,BHALUKA,1716208871,PUBLIC,No
Mymensingh,Bhaluka,111279,HALIMONNESSA CHOWDHORANI MEMORIAL GIRL'S HIGH SCHOOL,DHAMSUR,BHALUKA,1715479667,PRIVATE,Yes
Mymensingh,Bhaluka,111280,BHALUKA PILOT HIGH SCHOOL,"B/104, HIGH SCHOOL ROAD, WORD NO-2 ",BHALUKA,1711232200,PRIVATE,Yes
Mymensingh,Bhaluka,111281,MIRKA HASINA BANU GIRLS  HIGH SCHOOL,MIRKA,MIRKA,1715815009,PRIVATE,Yes
Mymensingh,Bhaluka,111282,BATAJORE B.M HIGH SCHOOL,BATAJORE,BATAJORE,1714875470,PRIVATE,Yes
Mymensingh,Bhaluka,111283,LOHABOI BONKUA HIGH SCHOOL,BONKUA,BANKUA,1780441516,PRIVATE,Yes
Mymensingh,Bhaluka,111284,BIRUNIA J.A.K.GIRLS HIGH SCHOOL,BIRUNIA,BIRUNIA,1720989886,PRIVATE,Yes
Mymensingh,Bhaluka,111285,GOARI BHAWALIABAZAR HIGH SCHOOL,GOARI,BHAWALIABAZU,1716229024,PRIVATE,Yes
Mymensingh,Bhaluka,111286,KONGSHER KUL HIGH SCHOOL,KONGSHER KUL,BIRUNIA,1730162693,PRIVATE,Yes
Mymensingh,Bhaluka,111287,DEEPTY ACADEMY,409,DHITPUR,1724129476,PRIVATE,Yes
Mymensingh,Bhaluka,111288,JAMIRA PARA S M HIGH SCHOOL,JAMIRA PARA,JAMIRAPARA ,1712346385,PRIVATE,Yes
Mymensingh,Bhaluka,111290,"HABIRBARI UNION SONAR BANGLA HIGH SCHOOL,",HABIRBARI,HABIRBARI,1724012169,PRIVATE,Yes
Mymensingh,Bhaluka,111291,ASHKA HIGH SCHOOL,ASHKA,PANASHAIL,1720681846,PRIVATE,Yes
Mymensingh,Bhaluka,111292,SHAMLA SHAH GIRLS HIGH SCHOOL,DHITPUR,DHITPUR (BAZAR),1719640075,PRIVATE,Yes
Mymensingh,Bhaluka,111293,LOHABOI A.H. SHARKER GIRLS HIGH SCHOOL,BORAID,BORAID BAZAR,1708441515,PRIVATE,Yes
Mymensingh,Bhaluka,111294,TOUNGRA PARA K.J.M HIGH HIGH SCHOOL,DHITPUR,DHITPUR BAZAR,1722054326,PRIVATE,Yes
Mymensingh,Bhaluka,111295,PURURA MODEL JUNIOR HIGH SCHOOL,PURURA,PURURA,1924180506,PRIVATE,Yes
Mymensingh,Bhaluka,111296,GOARI ADARSHA GIRL'S HIGH  SCHOOL,GOARI,BHAWALIABAJU,1710153671,PRIVATE,Yes
Mymensingh,Bhaluka,111298,AFTABUDDIN MEMORIAL HIGH SCHOOL,BHANDABO,BHALUKA,1714783239,PRIVATE,Yes
Mymensingh,Bhaluka,111299,PALGAON HIGH SCHOOL,PALGAON,TAMATBAZAR,1716400891,PRIVATE,Yes
Mymensingh,Bhaluka,111300,MEDILA ADARSHA HIGH SCHOOL,MEDILA,MEDILA,1719924480,PRIVATE,Yes
Mymensingh,Bhaluka,111301,GOARI BHAWALIA BAZU GIRLS HIGH SCHOOL,BHAWALIA BAZU,BHAWALIABAZU,1717034039,PRIVATE,Yes
Mymensingh,Bhaluka,111302,SHAMALA TAHER ADARSHA HIGH SCHOOL,HABIRBARI,HABIRBARI SEEDSTORE,1724259418,PRIVATE,Yes
Mymensingh,Bhaluka,111303,BANDIA ADARSHA HIGH SCHOOL,BANDIA,MEDUARY,1712721322,PRIVATE,Yes
Mymensingh,Bhaluka,111304,KATLAMARY HIGH SCHOOL,KATLAMARY,ANGARGARA,1713680800,PRIVATE,Yes
Mymensingh,Bhaluka,111305,MUSTOFA MOTIN HIGH SCHOOL,SATENGA,BALUKA,1718644700,PRIVATE,Yes
Mymensingh,Bhaluka,111306,PANCHAGAON SUNRISE HIGH SCHOOL,PANCHAGAON,ANGARGARA ,1712477554,PRIVATE,Yes
Mymensingh,Bhaluka,111307,RANGCHAPRA JUNIOR HIGH SCHOOL,RANGCHAPRA,RANGCHAPRA,1309111307,PRIVATE,No
Mymensingh,Bhaluka,111308,GOBODUA SHABUZ BANGLA JUNIOR SAHOOL,GOBODIA,MALLIKBARI,1750649992,PRIVATE,No
Mymensingh,Bhaluka,111309,PARAGAON NOVODIGONTA HIGH SCHOOL,PARAGAON,PARAGAON,1715764277,PRIVATE,Yes
Mymensingh,Bhaluka,111310,BHATGAON DR.M  AMANULLAH HIGH SCHOOL,BHATGAON,RANGCHAPRA,1731710660,PRIVATE,No
Mymensingh,Bhaluka,130712,SHAHID KUTUB UDDIN HIGH SCHOOL,DHAKURIA,TAMAT BAZAR,1309130712,PRIVATE,Yes
Mymensingh,Bhaluka,130856,MAJOR AFSAR UDDIN JUNIOR HIGH SCHOOL,MAMARISHPUR,MALLIKBARI,1713634946,PRIVATE,No
Mymensingh,Bhaluka,134800,BIRUNIA SADIR UDDIN MASTER HIGH SCHOOL,BIRUNIA,BIRUNIA,1726679057,PRIVATE,Yes
Mymensingh,Bhaluka,137451,KASHAR GOVT. PRIMARY SCHOOL,KASHAR,HABIRBARI,1920569834,GOVERNMENT PRIMARY,No
Mymensingh,Bhaluka,137754,SHOHEL MODEL JUNIOR SCHOOL,JAMIRDIA,HABIRBARI,1714261949,PRIVATE,No
Mymensingh,Bhaluka,138293,SHAHERA NAYEB LABORATORY SCHOOL,SEEDSTOR BAZAR,SEEDSTOR BAZAR,1711516654,PRIVATE,No
Mymensingh,Bhaluka,139125,NOLUAKURI KUMARI MARIA JUNIOR HIGH SCHOOL,AWALATOLI,PARAGAON,1770220858,PRIVATE,No
Mymensingh,Bhaluka,139185,BASHIL MODERN HIGH SCHOOL,BASHIL,KATHALI,1721926938,PRIVATE,No
Mymensingh,Dhobaura,111359,DHOBAURA BINDUBASINI GIRLS HIGH SCHOOL,DHOBAURA,DHOBAURA,1736111017,PRIVATE,Yes
Mymensingh,Dhobaura,111360,DHOBAURA BOHUMUKHI MODEL GOVT. HIGH SCHOOL,DHOBAURA,DHOBAURA,1747264926,PUBLIC,Yes
Mymensingh,Dhobaura,111361,GOATALA HIGH SCHOOL,GOATALA,GOATALA,1714649536,PRIVATE,Yes
Mymensingh,Dhobaura,111362,MUNSHIRHA MUSLIM INSTITUTION,MUNSHIRHAT,MUNSHIRHAT,1713515132,PRIVATE,Yes
Mymensingh,Dhobaura,111363,SOHAGI PARA HIGH SCHOOL,DAKHKHIN MAIZ PARA,CHARUAPARA,1714783602,PRIVATE,Yes
Mymensingh,Dhobaura,111364,DHAIR PARA HIGH SCHOOL,DHARPARA,DHOBAURA,1918639462,PRIVATE,Yes
Mymensingh,Dhobaura,111365,PORAKANDULIA HIGH SCHOOL,PORAKANDULIA,PORAKANDULIA,135989600,PRIVATE,Yes
Mymensingh,Dhobaura,111366,TARAIKANDI HIGH SCHOOL,TARAIKANDI,DHOBAURA,1728088153,PRIVATE,Yes
Mymensingh,Dhobaura,111367,KRISHNAPUR BOHUMUKHI HIGH SCHOOL,KRISHNAPUR,KALSINDOR,1719747298,PRIVATE,Yes
Mymensingh,Dhobaura,111368,GHOSHGAON SHER E BANGLA HIGH SCHOOL,GHOSHGAON,GHOSHGAON,733143415,PRIVATE,Yes
Mymensingh,Dhobaura,111369,BHALUKA PARA ST. TERESA'S HIGH SCHOOL,BHALUKAPARA,GHOSHGAON,1713593187,PRIVATE,Yes
Mymensingh,Dhobaura,111370,GUJIR KANDI JUNIOR HIGH SCHOOL,GUJIR KANDI,DHOBAURA,1719720174,PRIVATE,Yes
Mymensingh,Dhobaura,111371,BALIGAON MODEL HIGH SCHOOL,BALI GAON,GHOSHGAON,1721288733,PRIVATE,Yes
Mymensingh,Dhobaura,111372,KHAMAR BASHA HIGH SCHOOL,KHAMAR BASHA,MUNSHIRHAT,1719179546,PRIVATE,Yes
Mymensingh,Dhobaura,111373,GUATALA GIRLS HIGH SCHOOL,GUATALA,GUATALA,1718753045,PRIVATE,Yes
